Hour,Mini_Hydro_Generation_MW
413,233.215427
414,233.215427
415,233.215427
416,233.215427
417,233.215427
418,233.215427
419,233.215427
420,233.215427
421,233.215427
422,233.215427
423,233.215427
424,233.215427
425,233.215427
426,233.215427
427,233.215427
428,233.215427
429,233.215427
430,233.215427
431,233.215427
432,233.215427
433,233.215427
434,233.215427
435,233.215427
436,233.215427
437,233.215427
438,233.215427
439,233.215427
440,233.215427
441,233.215427
442,233.215427
443,233.215427
444,233.215427
445,233.215427
446,233.215427
447,233.215427
448,233.215427
449,233.215427
450,233.215427
451,233.215427
452,233.215427
453,233.215427
454,233.215427
455,233.215427
456,233.215427
457,233.215427
458,233.215427
459,233.215427
460,233.215427
461,233.215427
462,233.215427
463,233.215427
464,233.215427
465,233.215427
466,233.215427
467,233.215427
468,233.215427
469,233.215427
470,233.215427
471,233.215427
472,233.215427
473,233.215427
474,233.215427
475,233.215427
476,233.215427
477,233.215427
478,233.215427
479,233.215427
480,233.215427
481,233.215427
482,233.215427
483,233.215427
484,233.215427
485,233.215427
486,233.215427
487,233.215427
488,233.215427
489,233.215427
490,233.215427
491,233.215427
492,233.215427
493,233.215427
494,233.215427
495,233.215427
496,233.215427
497,233.215427
498,233.215427
499,233.215427
500,233.215427
501,233.215427
502,233.215427
503,233.215427
504,233.215427
505,233.215427
506,233.215427
507,233.215427
508,233.215427
509,233.215427
510,233.215427
511,233.215427
512,233.215427
513,233.215427
514,233.215427
515,233.215427
516,233.215427
517,233.215427
518,233.215427
519,233.215427
520,233.215427
521,233.215427
522,233.215427
523,233.215427
524,233.215427
525,233.215427
526,233.215427
527,233.215427
528,233.215427
529,233.215427
530,233.215427
531,233.215427
532,233.215427
533,233.215427
534,233.215427
535,233.215427
536,233.215427
537,233.215427
538,233.215427
539,233.215427
540,233.215427
541,233.215427
542,233.215427
543,233.215427
544,233.215427
545,233.215427
546,233.215427
547,233.215427
548,233.215427
549,233.215427
550,233.215427
551,233.215427
552,233.215427
553,233.215427
554,233.215427
555,233.215427
556,233.215427
557,233.215427
558,233.215427
559,233.215427
560,233.215427
561,233.215427
562,233.215427
563,233.215427
564,233.215427
565,233.215427
566,233.215427
567,233.215427
568,233.215427
569,233.215427
570,233.215427
571,233.215427
572,233.215427
573,233.215427
574,233.215427
575,233.215427
576,233.215427
577,233.215427
578,233.215427
579,233.215427
580,233.215427
581,233.215427
582,233.215427
583,233.215427
584,233.215427
585,233.215427
586,233.215427
587,233.215427
588,233.215427
589,233.215427
590,233.215427
591,233.215427
592,233.215427
593,233.215427
594,233.215427
595,233.215427
596,233.215427
597,233.215427
598,233.215427
599,233.215427
600,233.215427
601,233.215427
602,233.215427
603,233.215427
604,233.215427
605,233.215427
606,233.215427
607,233.215427
608,233.215427
609,233.215427
610,233.215427
611,233.215427
612,233.215427
613,233.215427
614,233.215427
615,233.215427
616,233.215427
617,233.215427
618,233.215427
619,233.215427
620,233.215427
621,233.215427
622,233.215427
623,233.215427
624,233.215427
625,233.215427
626,233.215427
627,233.215427
628,233.215427
629,233.215427
630,233.215427
631,233.215427
632,233.215427
633,233.215427
634,233.215427
635,233.215427
636,233.215427
637,233.215427
638,233.215427
639,233.215427
640,233.215427
641,233.215427
642,233.215427
643,233.215427
644,233.215427
645,233.215427
646,233.215427
647,233.215427
648,233.215427
649,233.215427
650,233.215427
651,233.215427
652,233.215427
653,233.215427
654,233.215427
655,233.215427
656,233.215427
657,233.215427
658,233.215427
659,233.215427
660,233.215427
661,233.215427
662,233.215427
663,233.215427
664,233.215427
665,233.215427
666,233.215427
667,233.215427
668,233.215427
669,233.215427
670,233.215427
671,233.215427
672,233.215427
673,233.215427
674,233.215427
675,233.215427
676,233.215427
677,233.215427
678,233.215427
679,233.215427
680,233.215427
681,233.215427
682,233.215427
683,233.215427
684,233.215427
685,233.215427
686,233.215427
687,233.215427
688,233.215427
689,233.215427
690,233.215427
691,233.215427
692,233.215427
693,233.215427
694,233.215427
695,233.215427
696,233.215427
697,233.215427
698,233.215427
699,233.215427
700,233.215427
701,233.215427
702,233.215427
703,233.215427
704,233.215427
705,233.215427
706,233.215427
707,233.215427
708,233.215427
709,233.215427
710,233.215427
711,233.215427
712,233.215427
713,233.215427
714,233.215427
715,233.215427
716,233.215427
717,233.215427
718,233.215427
719,233.215427
720,233.215427
721,233.215427
722,233.215427
723,233.215427
724,233.215427
725,233.215427
726,233.215427
727,233.215427
728,233.215427
729,233.215427
730,233.215427
731,233.215427
732,233.215427
733,233.215427
734,233.215427
735,233.215427
736,233.215427
737,233.215427
738,233.215427
739,233.215427
740,233.215427
741,233.215427
742,233.215427
743,233.215427
744,233.215427
745,236.6899954
746,236.6899954
747,236.6899954
748,236.6899954
749,236.6899954
750,236.6899954
751,236.6899954
752,236.6899954
753,236.6899954
754,236.6899954
755,236.6899954
756,236.6899954
757,236.6899954
758,236.6899954
759,236.6899954
760,236.6899954
761,236.6899954
762,236.6899954
763,236.6899954
764,236.6899954
765,236.6899954
766,236.6899954
767,236.6899954
768,236.6899954
769,236.6899954
770,236.6899954
771,236.6899954
772,236.6899954
773,236.6899954
774,236.6899954
775,236.6899954
776,236.6899954
777,236.6899954
778,236.6899954
779,236.6899954
780,236.6899954
781,236.6899954
782,236.6899954
783,236.6899954
784,236.6899954
785,236.6899954
786,236.6899954
787,236.6899954
788,236.6899954
789,236.6899954
790,236.6899954
791,236.6899954
792,236.6899954
793,236.6899954
794,236.6899954
795,236.6899954
796,236.6899954
797,236.6899954
798,236.6899954
799,236.6899954
800,236.6899954
801,236.6899954
802,236.6899954
803,236.6899954
804,236.6899954
805,236.6899954
806,236.6899954
807,236.6899954
808,236.6899954
809,236.6899954
810,236.6899954
811,236.6899954
812,236.6899954
813,236.6899954
814,236.6899954
815,236.6899954
816,236.6899954
817,236.6899954
818,236.6899954
819,236.6899954
820,236.6899954
821,236.6899954
822,236.6899954
823,236.6899954
824,236.6899954
825,236.6899954
826,236.6899954
827,236.6899954
828,236.6899954
829,236.6899954
830,236.6899954
831,236.6899954
832,236.6899954
833,236.6899954
834,236.6899954
835,236.6899954
836,236.6899954
837,236.6899954
838,236.6899954
839,236.6899954
840,236.6899954
841,236.6899954
842,236.6899954
843,236.6899954
844,236.6899954
845,236.6899954
846,236.6899954
847,236.6899954
848,236.6899954
849,236.6899954
850,236.6899954
851,236.6899954
852,236.6899954
853,236.6899954
854,236.6899954
855,236.6899954
856,236.6899954
857,236.6899954
858,236.6899954
859,236.6899954
860,236.6899954
861,236.6899954
862,236.6899954
863,236.6899954
864,236.6899954
865,236.6899954
866,236.6899954
867,236.6899954
868,236.6899954
869,236.6899954
870,236.6899954
871,236.6899954
872,236.6899954
873,236.6899954
874,236.6899954
875,236.6899954
876,236.6899954
877,236.6899954
878,236.6899954
879,236.6899954
880,236.6899954
881,236.6899954
882,236.6899954
883,236.6899954
884,236.6899954
885,236.6899954
886,236.6899954
887,236.6899954
888,236.6899954
889,236.6899954
890,236.6899954
891,236.6899954
892,236.6899954
893,236.6899954
894,236.6899954
895,236.6899954
896,236.6899954
897,236.6899954
898,236.6899954
899,236.6899954
900,236.6899954
901,236.6899954
902,236.6899954
903,236.6899954
904,236.6899954
905,236.6899954
906,236.6899954
907,236.6899954
908,236.6899954
909,236.6899954
910,236.6899954
911,236.6899954
912,236.6899954
913,236.6899954
914,236.6899954
915,236.6899954
916,236.6899954
917,236.6899954
918,236.6899954
919,236.6899954
920,236.6899954
921,236.6899954
922,236.6899954
923,236.6899954
924,236.6899954
925,236.6899954
926,236.6899954
927,236.6899954
928,236.6899954
929,236.6899954
930,236.6899954
931,236.6899954
932,236.6899954
933,236.6899954
934,236.6899954
935,236.6899954
936,236.6899954
937,236.6899954
938,236.6899954
939,236.6899954
940,236.6899954
941,236.6899954
942,236.6899954
943,236.6899954
944,236.6899954
945,236.6899954
946,236.6899954
947,236.6899954
948,236.6899954
949,236.6899954
950,236.6899954
951,236.6899954
952,236.6899954
953,236.6899954
954,236.6899954
955,236.6899954
956,236.6899954
957,236.6899954
958,236.6899954
959,236.6899954
960,236.6899954
961,236.6899954
962,236.6899954
963,236.6899954
964,236.6899954
965,236.6899954
966,236.6899954
967,236.6899954
968,236.6899954
969,236.6899954
970,236.6899954
971,236.6899954
972,236.6899954
973,236.6899954
974,236.6899954
975,236.6899954
976,236.6899954
977,236.6899954
978,236.6899954
979,236.6899954
980,236.6899954
981,236.6899954
982,236.6899954
983,236.6899954
984,236.6899954
985,236.6899954
986,236.6899954
987,236.6899954
988,236.6899954
989,236.6899954
990,236.6899954
991,236.6899954
992,236.6899954
993,236.6899954
994,236.6899954
995,236.6899954
996,236.6899954
997,236.6899954
998,236.6899954
999,236.6899954
1000,236.6899954
1001,236.6899954
1002,236.6899954
1003,236.6899954
1004,236.6899954
1005,236.6899954
1006,236.6899954
1007,236.6899954
1008,236.6899954
1009,236.6899954
1010,236.6899954
1011,236.6899954
1012,236.6899954
1013,236.6899954
1014,236.6899954
1015,236.6899954
1016,236.6899954
1017,236.6899954
1018,236.6899954
1019,236.6899954
1020,236.6899954
1021,236.6899954
1022,236.6899954
1023,236.6899954
1024,236.6899954
1025,236.6899954
1026,236.6899954
1027,236.6899954
1028,236.6899954
1029,236.6899954
1030,236.6899954
1031,236.6899954
1032,236.6899954
1033,236.6899954
1034,236.6899954
1035,236.6899954
1036,236.6899954
1037,236.6899954
1038,236.6899954
1039,236.6899954
1040,236.6899954
1041,236.6899954
1042,236.6899954
1043,236.6899954
1044,236.6899954
1045,236.6899954
1046,236.6899954
1047,236.6899954
1048,236.6899954
1049,236.6899954
1050,236.6899954
1051,236.6899954
1052,236.6899954
1053,236.6899954
1054,236.6899954
1055,236.6899954
1056,236.6899954
1057,236.6899954
1058,236.6899954
1059,236.6899954
1060,236.6899954
1061,236.6899954
1062,236.6899954
1063,236.6899954
1064,236.6899954
1065,236.6899954
1066,236.6899954
1067,236.6899954
1068,236.6899954
1069,236.6899954
1070,236.6899954
1071,236.6899954
1072,236.6899954
1073,236.6899954
1074,236.6899954
1075,236.6899954
1076,236.6899954
1077,236.6899954
1078,236.6899954
1079,236.6899954
1080,236.6899954
1081,236.6899954
1082,236.6899954
1083,236.6899954
1084,236.6899954
1085,236.6899954
1086,236.6899954
1087,236.6899954
1088,236.6899954
1089,236.6899954
1090,236.6899954
1091,236.6899954
1092,236.6899954
1093,236.6899954
1094,236.6899954
1095,236.6899954
1096,236.6899954
1097,236.6899954
1098,236.6899954
1099,236.6899954
1100,236.6899954
1101,236.6899954
1102,236.6899954
1103,236.6899954
1104,236.6899954
1105,236.6899954
1106,236.6899954
1107,236.6899954
1108,236.6899954
1109,236.6899954
1110,236.6899954
1111,236.6899954
1112,236.6899954
1113,236.6899954
1114,236.6899954
1115,236.6899954
1116,236.6899954
1117,236.6899954
1118,236.6899954
1119,236.6899954
1120,236.6899954
1121,236.6899954
1122,236.6899954
1123,236.6899954
1124,236.6899954
1125,236.6899954
1126,236.6899954
1127,236.6899954
1128,236.6899954
1129,236.6899954
1130,236.6899954
1131,236.6899954
1132,236.6899954
1133,236.6899954
1134,236.6899954
1135,236.6899954
1136,236.6899954
1137,236.6899954
1138,236.6899954
1139,236.6899954
1140,236.6899954
1141,236.6899954
1142,236.6899954
1143,236.6899954
1144,236.6899954
1145,236.6899954
1146,236.6899954
1147,236.6899954
1148,236.6899954
1149,236.6899954
1150,236.6899954
1151,236.6899954
1152,236.6899954
1153,236.6899954
1154,236.6899954
1155,236.6899954
1156,236.6899954
1157,236.6899954
1158,236.6899954
1159,236.6899954
1160,236.6899954
1161,236.6899954
1162,236.6899954
1163,236.6899954
1164,236.6899954
1165,236.6899954
1166,236.6899954
1167,236.6899954
1168,236.6899954
1169,236.6899954
1170,236.6899954
1171,236.6899954
1172,236.6899954
1173,236.6899954
1174,236.6899954
1175,236.6899954
1176,236.6899954
1177,236.6899954
1178,236.6899954
1179,236.6899954
1180,236.6899954
1181,236.6899954
1182,236.6899954
1183,236.6899954
1184,236.6899954
1185,236.6899954
1186,236.6899954
1187,236.6899954
1188,236.6899954
1189,236.6899954
1190,236.6899954
1191,236.6899954
1192,236.6899954
1193,236.6899954
1194,236.6899954
1195,236.6899954
1196,236.6899954
1197,236.6899954
1198,236.6899954
1199,236.6899954
1200,236.6899954
1201,236.6899954
1202,236.6899954
1203,236.6899954
1204,236.6899954
1205,236.6899954
1206,236.6899954
1207,236.6899954
1208,236.6899954
1209,236.6899954
1210,236.6899954
1211,236.6899954
1212,236.6899954
1213,236.6899954
1214,236.6899954
1215,236.6899954
1216,236.6899954
1217,236.6899954
1218,236.6899954
1219,236.6899954
1220,236.6899954
1221,236.6899954
1222,236.6899954
1223,236.6899954
1224,236.6899954
1225,236.6899954
1226,236.6899954
1227,236.6899954
1228,236.6899954
1229,236.6899954
1230,236.6899954
1231,236.6899954
1232,236.6899954
1233,236.6899954
1234,236.6899954
1235,236.6899954
1236,236.6899954
1237,236.6899954
1238,236.6899954
1239,236.6899954
1240,236.6899954
1241,236.6899954
1242,236.6899954
1243,236.6899954
1244,236.6899954
1245,236.6899954
1246,236.6899954
1247,236.6899954
1248,236.6899954
1249,236.6899954
1250,236.6899954
1251,236.6899954
1252,236.6899954
1253,236.6899954
1254,236.6899954
1255,236.6899954
1256,236.6899954
1257,236.6899954
1258,236.6899954
1259,236.6899954
1260,236.6899954
1261,236.6899954
1262,236.6899954
1263,236.6899954
1264,236.6899954
1265,236.6899954
1266,236.6899954
1267,236.6899954
1268,236.6899954
1269,236.6899954
1270,236.6899954
1271,236.6899954
1272,236.6899954
1273,236.6899954
1274,236.6899954
1275,236.6899954
1276,236.6899954
1277,236.6899954
1278,236.6899954
1279,236.6899954
1280,236.6899954
1281,236.6899954
1282,236.6899954
1283,236.6899954
1284,236.6899954
1285,236.6899954
1286,236.6899954
1287,236.6899954
1288,236.6899954
1289,236.6899954
1290,236.6899954
1291,236.6899954
1292,236.6899954
1293,236.6899954
1294,236.6899954
1295,236.6899954
1296,236.6899954
1297,236.6899954
1298,236.6899954
1299,236.6899954
1300,236.6899954
1301,236.6899954
1302,236.6899954
1303,236.6899954
1304,236.6899954
1305,236.6899954
1306,236.6899954
1307,236.6899954
1308,236.6899954
1309,236.6899954
1310,236.6899954
1311,236.6899954
1312,236.6899954
1313,236.6899954
1314,236.6899954
1315,236.6899954
1316,236.6899954
1317,236.6899954
1318,236.6899954
1319,236.6899954
1320,236.6899954
1321,236.6899954
1322,236.6899954
1323,236.6899954
1324,236.6899954
1325,236.6899954
1326,236.6899954
1327,236.6899954
1328,236.6899954
1329,236.6899954
1330,236.6899954
1331,236.6899954
1332,236.6899954
1333,236.6899954
1334,236.6899954
1335,236.6899954
1336,236.6899954
1337,236.6899954
1338,236.6899954
1339,236.6899954
1340,236.6899954
1341,236.6899954
1342,236.6899954
1343,236.6899954
1344,236.6899954
1345,236.6899954
1346,236.6899954
1347,236.6899954
1348,236.6899954
1349,236.6899954
1350,236.6899954
1351,236.6899954
1352,236.6899954
1353,236.6899954
1354,236.6899954
1355,236.6899954
1356,236.6899954
1357,236.6899954
1358,236.6899954
1359,236.6899954
1360,236.6899954
1361,236.6899954
1362,236.6899954
1363,236.6899954
1364,236.6899954
1365,236.6899954
1366,236.6899954
1367,236.6899954
1368,236.6899954
1369,236.6899954
1370,236.6899954
1371,236.6899954
1372,236.6899954
1373,236.6899954
1374,236.6899954
1375,236.6899954
1376,236.6899954
1377,236.6899954
1378,236.6899954
1379,236.6899954
1380,236.6899954
1381,236.6899954
1382,236.6899954
1383,236.6899954
1384,236.6899954
1385,236.6899954
1386,236.6899954
1387,236.6899954
1388,236.6899954
1389,236.6899954
1390,236.6899954
1391,236.6899954
1392,236.6899954
1393,236.6899954
1394,236.6899954
1395,236.6899954
1396,236.6899954
1397,236.6899954
1398,236.6899954
1399,236.6899954
1400,236.6899954
1401,236.6899954
1402,236.6899954
1403,236.6899954
1404,236.6899954
1405,236.6899954
1406,236.6899954
1407,236.6899954
1408,236.6899954
1409,236.6899954
1410,236.6899954
1411,236.6899954
1412,236.6899954
1413,236.6899954
1414,236.6899954
1415,236.6899954
1416,236.6899954
1417,276.2581406
1418,276.2581406
1419,276.2581406
1420,276.2581406
1421,276.2581406
1422,276.2581406
1423,276.2581406
1424,276.2581406
1425,276.2581406
1426,276.2581406
1427,276.2581406
1428,276.2581406
1429,276.2581406
1430,276.2581406
1431,276.2581406
1432,276.2581406
1433,276.2581406
1434,276.2581406
1435,276.2581406
1436,276.2581406
1437,276.2581406
1438,276.2581406
1439,276.2581406
1440,276.2581406
1441,276.2581406
1442,276.2581406
1443,276.2581406
1444,276.2581406
1445,276.2581406
1446,276.2581406
1447,276.2581406
1448,276.2581406
1449,276.2581406
1450,276.2581406
1451,276.2581406
1452,276.2581406
1453,276.2581406
1454,276.2581406
1455,276.2581406
1456,276.2581406
1457,276.2581406
1458,276.2581406
1459,276.2581406
1460,276.2581406
1461,276.2581406
1462,276.2581406
1463,276.2581406
1464,276.2581406
1465,276.2581406
1466,276.2581406
1467,276.2581406
1468,276.2581406
1469,276.2581406
1470,276.2581406
1471,276.2581406
1472,276.2581406
1473,276.2581406
1474,276.2581406
1475,276.2581406
1476,276.2581406
1477,276.2581406
1478,276.2581406
1479,276.2581406
1480,276.2581406
1481,276.2581406
1482,276.2581406
1483,276.2581406
1484,276.2581406
1485,276.2581406
1486,276.2581406
1487,276.2581406
1488,276.2581406
1489,276.2581406
1490,276.2581406
1491,276.2581406
1492,276.2581406
1493,276.2581406
1494,276.2581406
1495,276.2581406
1496,276.2581406
1497,276.2581406
1498,276.2581406
1499,276.2581406
1500,276.2581406
1501,276.2581406
1502,276.2581406
1503,276.2581406
1504,276.2581406
1505,276.2581406
1506,276.2581406
1507,276.2581406
1508,276.2581406
1509,276.2581406
1510,276.2581406
1511,276.2581406
1512,276.2581406
1513,276.2581406
1514,276.2581406
1515,276.2581406
1516,276.2581406
1517,276.2581406
1518,276.2581406
1519,276.2581406
1520,276.2581406
1521,276.2581406
1522,276.2581406
1523,276.2581406
1524,276.2581406
1525,276.2581406
1526,276.2581406
1527,276.2581406
1528,276.2581406
1529,276.2581406
1530,276.2581406
1531,276.2581406
1532,276.2581406
1533,276.2581406
1534,276.2581406
1535,276.2581406
1536,276.2581406
1537,276.2581406
1538,276.2581406
1539,276.2581406
1540,276.2581406
1541,276.2581406
1542,276.2581406
1543,276.2581406
1544,276.2581406
1545,276.2581406
1546,276.2581406
1547,276.2581406
1548,276.2581406
1549,276.2581406
1550,276.2581406
1551,276.2581406
1552,276.2581406
1553,276.2581406
1554,276.2581406
1555,276.2581406
1556,276.2581406
1557,276.2581406
1558,276.2581406
1559,276.2581406
1560,276.2581406
1561,276.2581406
1562,276.2581406
1563,276.2581406
1564,276.2581406
1565,276.2581406
1566,276.2581406
1567,276.2581406
1568,276.2581406
1569,276.2581406
1570,276.2581406
1571,276.2581406
1572,276.2581406
1573,276.2581406
1574,276.2581406
1575,276.2581406
1576,276.2581406
1577,276.2581406
1578,276.2581406
1579,276.2581406
1580,276.2581406
1581,276.2581406
1582,276.2581406
1583,276.2581406
1584,276.2581406
1585,276.2581406
1586,276.2581406
1587,276.2581406
1588,276.2581406
1589,276.2581406
1590,276.2581406
1591,276.2581406
1592,276.2581406
1593,276.2581406
1594,276.2581406
1595,276.2581406
1596,276.2581406
1597,276.2581406
1598,276.2581406
1599,276.2581406
1600,276.2581406
1601,276.2581406
1602,276.2581406
1603,276.2581406
1604,276.2581406
1605,276.2581406
1606,276.2581406
1607,276.2581406
1608,276.2581406
1609,276.2581406
1610,276.2581406
1611,276.2581406
1612,276.2581406
1613,276.2581406
1614,276.2581406
1615,276.2581406
1616,276.2581406
1617,276.2581406
1618,276.2581406
1619,276.2581406
1620,276.2581406
1621,276.2581406
1622,276.2581406
1623,276.2581406
1624,276.2581406
1625,276.2581406
1626,276.2581406
1627,276.2581406
1628,276.2581406
1629,276.2581406
1630,276.2581406
1631,276.2581406
1632,276.2581406
1633,276.2581406
1634,276.2581406
1635,276.2581406
1636,276.2581406
1637,276.2581406
1638,276.2581406
1639,276.2581406
1640,276.2581406
1641,276.2581406
1642,276.2581406
1643,276.2581406
1644,276.2581406
1645,276.2581406
1646,276.2581406
1647,276.2581406
1648,276.2581406
1649,276.2581406
1650,276.2581406
1651,276.2581406
1652,276.2581406
1653,276.2581406
1654,276.2581406
1655,276.2581406
1656,276.2581406
1657,276.2581406
1658,276.2581406
1659,276.2581406
1660,276.2581406
1661,276.2581406
1662,276.2581406
1663,276.2581406
1664,276.2581406
1665,276.2581406
1666,276.2581406
1667,276.2581406
1668,276.2581406
1669,276.2581406
1670,276.2581406
1671,276.2581406
1672,276.2581406
1673,276.2581406
1674,276.2581406
1675,276.2581406
1676,276.2581406
1677,276.2581406
1678,276.2581406
1679,276.2581406
1680,276.2581406
1681,276.2581406
1682,276.2581406
1683,276.2581406
1684,276.2581406
1685,276.2581406
1686,276.2581406
1687,276.2581406
1688,276.2581406
1689,276.2581406
1690,276.2581406
1691,276.2581406
1692,276.2581406
1693,276.2581406
1694,276.2581406
1695,276.2581406
1696,276.2581406
1697,276.2581406
1698,276.2581406
1699,276.2581406
1700,276.2581406
1701,276.2581406
1702,276.2581406
1703,276.2581406
1704,276.2581406
1705,276.2581406
1706,276.2581406
1707,276.2581406
1708,276.2581406
1709,276.2581406
1710,276.2581406
1711,276.2581406
1712,276.2581406
1713,276.2581406
1714,276.2581406
1715,276.2581406
1716,276.2581406
1717,276.2581406
1718,276.2581406
1719,276.2581406
1720,276.2581406
1721,276.2581406
1722,276.2581406
1723,276.2581406
1724,276.2581406
1725,276.2581406
1726,276.2581406
1727,276.2581406
1728,276.2581406
1729,276.2581406
1730,276.2581406
1731,276.2581406
1732,276.2581406
1733,276.2581406
1734,276.2581406
1735,276.2581406
1736,276.2581406
1737,276.2581406
1738,276.2581406
1739,276.2581406
1740,276.2581406
1741,276.2581406
1742,276.2581406
1743,276.2581406
1744,276.2581406
1745,276.2581406
1746,276.2581406
1747,276.2581406
1748,276.2581406
1749,276.2581406
1750,276.2581406
1751,276.2581406
1752,276.2581406
1753,276.2581406
1754,276.2581406
1755,276.2581406
1756,276.2581406
1757,276.2581406
1758,276.2581406
1759,276.2581406
1760,276.2581406
1761,276.2581406
1762,276.2581406
1763,276.2581406
1764,276.2581406
1765,276.2581406
1766,276.2581406
1767,276.2581406
1768,276.2581406
1769,276.2581406
1770,276.2581406
1771,276.2581406
1772,276.2581406
1773,276.2581406
1774,276.2581406
1775,276.2581406
1776,276.2581406
1777,276.2581406
1778,276.2581406
1779,276.2581406
1780,276.2581406
1781,276.2581406
1782,276.2581406
1783,276.2581406
1784,276.2581406
1785,276.2581406
1786,276.2581406
1787,276.2581406
1788,276.2581406
1789,276.2581406
1790,276.2581406
1791,276.2581406
1792,276.2581406
1793,276.2581406
1794,276.2581406
1795,276.2581406
1796,276.2581406
1797,276.2581406
1798,276.2581406
1799,276.2581406
1800,276.2581406
1801,276.2581406
1802,276.2581406
1803,276.2581406
1804,276.2581406
1805,276.2581406
1806,276.2581406
1807,276.2581406
1808,276.2581406
1809,276.2581406
1810,276.2581406
1811,276.2581406
1812,276.2581406
1813,276.2581406
1814,276.2581406
1815,276.2581406
1816,276.2581406
1817,276.2581406
1818,276.2581406
1819,276.2581406
1820,276.2581406
1821,276.2581406
1822,276.2581406
1823,276.2581406
1824,276.2581406
1825,276.2581406
1826,276.2581406
1827,276.2581406
1828,276.2581406
1829,276.2581406
1830,276.2581406
1831,276.2581406
1832,276.2581406
1833,276.2581406
1834,276.2581406
1835,276.2581406
1836,276.2581406
1837,276.2581406
1838,276.2581406
1839,276.2581406
1840,276.2581406
1841,276.2581406
1842,276.2581406
1843,276.2581406
1844,276.2581406
1845,276.2581406
1846,276.2581406
1847,276.2581406
1848,276.2581406
1849,276.2581406
1850,276.2581406
1851,276.2581406
1852,276.2581406
1853,276.2581406
1854,276.2581406
1855,276.2581406
1856,276.2581406
1857,276.2581406
1858,276.2581406
1859,276.2581406
1860,276.2581406
1861,276.2581406
1862,276.2581406
1863,276.2581406
1864,276.2581406
1865,276.2581406
1866,276.2581406
1867,276.2581406
1868,276.2581406
1869,276.2581406
1870,276.2581406
1871,276.2581406
1872,276.2581406
1873,276.2581406
1874,276.2581406
1875,276.2581406
1876,276.2581406
1877,276.2581406
1878,276.2581406
1879,276.2581406
1880,276.2581406
1881,276.2581406
1882,276.2581406
1883,276.2581406
1884,276.2581406
1885,276.2581406
1886,276.2581406
1887,276.2581406
1888,276.2581406
1889,276.2581406
1890,276.2581406
1891,276.2581406
1892,276.2581406
1893,276.2581406
1894,276.2581406
1895,276.2581406
1896,276.2581406
1897,276.2581406
1898,276.2581406
1899,276.2581406
1900,276.2581406
1901,276.2581406
1902,276.2581406
1903,276.2581406
1904,276.2581406
1905,276.2581406
1906,276.2581406
1907,276.2581406
1908,276.2581406
1909,276.2581406
1910,276.2581406
1911,276.2581406
1912,276.2581406
1913,276.2581406
1914,276.2581406
1915,276.2581406
1916,276.2581406
1917,276.2581406
1918,276.2581406
1919,276.2581406
1920,276.2581406
1921,276.2581406
1922,276.2581406
1923,276.2581406
1924,276.2581406
1925,276.2581406
1926,276.2581406
1927,276.2581406
1928,276.2581406
1929,276.2581406
1930,276.2581406
1931,276.2581406
1932,276.2581406
1933,276.2581406
1934,276.2581406
1935,276.2581406
1936,276.2581406
1937,276.2581406
1938,276.2581406
1939,276.2581406
1940,276.2581406
1941,276.2581406
1942,276.2581406
1943,276.2581406
1944,276.2581406
1945,276.2581406
1946,276.2581406
1947,276.2581406
1948,276.2581406
1949,276.2581406
1950,276.2581406
1951,276.2581406
1952,276.2581406
1953,276.2581406
1954,276.2581406
1955,276.2581406
1956,276.2581406
1957,276.2581406
1958,276.2581406
1959,276.2581406
1960,276.2581406
1961,276.2581406
1962,276.2581406
1963,276.2581406
1964,276.2581406
1965,276.2581406
1966,276.2581406
1967,276.2581406
1968,276.2581406
1969,276.2581406
1970,276.2581406
1971,276.2581406
1972,276.2581406
1973,276.2581406
1974,276.2581406
1975,276.2581406
1976,276.2581406
1977,276.2581406
1978,276.2581406
1979,276.2581406
1980,276.2581406
1981,276.2581406
1982,276.2581406
1983,276.2581406
1984,276.2581406
1985,276.2581406
1986,276.2581406
1987,276.2581406
1988,276.2581406
1989,276.2581406
1990,276.2581406
1991,276.2581406
1992,276.2581406
1993,276.2581406
1994,276.2581406
1995,276.2581406
1996,276.2581406
1997,276.2581406
1998,276.2581406
1999,276.2581406
2000,276.2581406
2001,276.2581406
2002,276.2581406
2003,276.2581406
2004,276.2581406
2005,276.2581406
2006,276.2581406
2007,276.2581406
2008,276.2581406
2009,276.2581406
2010,276.2581406
2011,276.2581406
2012,276.2581406
2013,276.2581406
2014,276.2581406
2015,276.2581406
2016,276.2581406
2017,276.2581406
2018,276.2581406
2019,276.2581406
2020,276.2581406
2021,276.2581406
2022,276.2581406
2023,276.2581406
2024,276.2581406
2025,276.2581406
2026,276.2581406
2027,276.2581406
2028,276.2581406
2029,276.2581406
2030,276.2581406
2031,276.2581406
2032,276.2581406
2033,276.2581406
2034,276.2581406
2035,276.2581406
2036,276.2581406
2037,276.2581406
2038,276.2581406
2039,276.2581406
2040,276.2581406
2041,276.2581406
2042,276.2581406
2043,276.2581406
2044,276.2581406
2045,276.2581406
2046,276.2581406
2047,276.2581406
2048,276.2581406
2049,276.2581406
2050,276.2581406
2051,276.2581406
2052,276.2581406
2053,276.2581406
2054,276.2581406
2055,276.2581406
2056,276.2581406
2057,276.2581406
2058,276.2581406
2059,276.2581406
2060,276.2581406
2061,276.2581406
2062,276.2581406
2063,276.2581406
2064,276.2581406
2065,276.2581406
2066,276.2581406
2067,276.2581406
