Modified_minihydro_solar_wind,modified_solar_wind,Load_MW_2025,Mean Solar*1609,Means Wind*266,Mini_Hydro_Generation_MW
794.8278594,1071.086,2100,1001.870667,27.04333333,276.2581406
814.5398594,1090.798,2250,1138.099333,21.10266667,276.2581406
874.5418594,1150.8,2350,1183.151333,16.04866667,276.2581406
753.0301927,1029.288333,2200,1157.943667,12.768,276.2581406
765.2038594,1041.462,2100,1046.922667,11.61533333,276.2581406
1018.571526,1294.829667,2150,842.5796667,12.59066667,276.2581406
1341.498193,1617.756333,2200,566.9043333,15.33933333,276.2581406
1758.780526,2035.038667,2300,244.568,20.39333333,276.2581406
2082.234859,2358.493,2400,12.33566667,29.17133333,276.2581406
2130.117859,2406.376,2450,0,43.624,276.2581406
2067.615859,2343.874,2400,0,56.126,276.2581406
1907.241859,2183.5,2250,0,66.5,276.2581406
1699.616526,1975.874667,2050,0,74.12533333,276.2581406
1495.803859,1772.062,1850,0,77.938,276.2581406
1296.601859,1572.86,1650,0,77.14,276.2581406
1170.148526,1446.406667,1520,0,73.59333333,276.2581406
1134.315859,1410.574,1480,0,69.426,276.2581406
1060.611193,1336.869333,1400,0,63.13066667,276.2581406
1046.197193,1322.455333,1380,0,57.54466667,276.2581406
1072.137859,1348.396,1400,0,51.604,276.2581406
1225.405526,1501.663667,1550,1.609,46.72733333,276.2581406
1177.530859,1453.789,1700,206.4883333,39.72266667,276.2581406
899.2731927,1175.531333,1750,537.406,37.06266667,276.2581406
746.1821927,1022.440333,1900,837.2163333,40.34333333,276.2581406
646.0195261,922.277667,2000,1039.950333,37.772,276.2581406
725.6385261,1001.896667,2200,1168.134,29.96933333,276.2581406
898.9881927,1175.246334,2400,1207.286333,17.46733333,276.2581406
651.2935261,927.5516663,2100,1164.379667,8.068666667,276.2581406
559.4295261,835.687667,1900,1059.258333,5.054,276.2581406
653.0501927,929.3083333,1800,865.1056667,5.586,276.2581406
1073.565526,1349.823667,1950,591.5756667,8.600666667,276.2581406
1456.051193,1732.309333,2000,253.1493333,14.54133333,276.2581406
1784.265526,2060.523667,2100,13.40833333,26.068,276.2581406
1904.196526,2180.454667,2220,0,39.54533333,276.2581406
1825.861859,2102.12,2150,0,47.88,276.2581406
1672.669859,1948.928,2000,0,51.072,276.2581406
1521.605859,1797.864,1850,0,52.136,276.2581406
1273.733859,1549.992,1600,0,50.008,276.2581406
1128.078526,1404.336667,1450,0,45.66333333,276.2581406
1282.689193,1558.947333,1600,0,41.05266667,276.2581406
1235.260526,1511.518667,1550,0,38.48133333,276.2581406
1188.275193,1464.533333,1500,0,35.46666667,276.2581406
1170.580526,1446.838667,1480,0,33.16133333,276.2581406
1212.265193,1488.523333,1520,0,31.47666667,276.2581406
1394.912193,1671.170333,1700,1.609,27.22066667,276.2581406
1452.113193,1728.371333,1950,203.8066667,17.822,276.2581406
1189.928193,1466.186333,2000,520.7796667,13.034,276.2581406
1001.722526,1277.980667,2100,810.936,11.08333333,276.2581406
1086.200859,1362.459,2400,1027.078333,10.46266667,276.2581406
1113.646526,1389.904666,2550,1149.898667,10.19666667,276.2581406
1129.405526,1405.663667,2600,1184.760333,9.576,276.2581406
1108.008526,1384.266666,2550,1156.334667,9.398666667,276.2581406
1125.469859,1401.728,2450,1038.341333,9.930666667,276.2581406
1388.407193,1664.665333,2500,823.808,11.52666667,276.2581406
1781.448526,2057.706667,2600,527.752,14.54133333,276.2581406
2031.027526,2307.285667,2550,223.651,19.06333333,276.2581406
2105.967526,2382.225667,2420,11.263,26.51133333,276.2581406
2037.477193,2313.735333,2350,0,36.26466667,276.2581406
2080.117859,2356.376,2400,0,43.624,276.2581406
1975.063859,2251.322,2300,0,48.678,276.2581406
1774.265859,2050.524,2100,0,49.476,276.2581406
1577.635193,1853.893333,1900,0,46.10666667,276.2581406
1382.245859,1658.504,1700,0,41.496,276.2581406
1286.945193,1563.203333,1600,0,36.79666667,276.2581406
1241.112526,1517.370667,1550,0,32.62933333,276.2581406
1195.191193,1471.449333,1500,0,28.55066667,276.2581406
1178.826526,1455.084667,1480,0,24.91533333,276.2581406
1221.043193,1497.301333,1520,0,22.69866667,276.2581406
1402.187193,1678.445333,1700,1.072666667,20.482,276.2581406
1476.927193,1753.185333,1950,183.426,13.38866667,276.2581406
1206.870193,1483.128333,2000,508.9803333,7.891333333,276.2581406
1004.972859,1281.231,2100,814.6903333,4.078666667,276.2581406
1083.263859,1359.522,2400,1039.414,1.064,276.2581406
1090.501859,1366.76,2550,1183.151333,0.088666667,276.2581406
1103.583526,1379.841667,2600,1220.158333,0,276.2581406
1083.618193,1359.876333,2550,1190.123667,0,276.2581406
1096.248193,1372.506333,2450,1077.493667,0,276.2581406
1345.139193,1621.397333,2500,878.514,0.088666667,276.2581406
1727.791193,2004.049333,2600,595.33,0.620666667,276.2581406
2001.301859,2277.56,2550,270.312,2.128,276.2581406
2123.586193,2399.844333,2420,14.481,5.674666667,276.2581406
2062.924526,2339.182667,2350,0,10.81733333,276.2581406
2109.643859,2385.902,2400,0,14.098,276.2581406
2006.008526,2282.266667,2300,0,17.73333333,276.2581406
1799.890526,2076.148667,2100,0,23.85133333,276.2581406
1592.442526,1868.700667,1900,0,31.29933333,276.2581406
1385.171859,1661.43,1700,0,38.57,276.2581406
1279.851859,1556.11,1600,0,43.89,276.2581406
1227.457859,1503.716,1550,0,46.284,276.2581406
1180.472526,1456.730667,1500,0,43.26933333,276.2581406
1168.009193,1444.267333,1480,0,35.73266667,276.2581406
1215.989193,1492.247333,1520,0,27.75266667,276.2581406
1401.384859,1677.643,1700,1.609,20.748,276.2581406
1456.444859,1732.703,1950,205.4156667,11.88133333,276.2581406
1171.015859,1447.274,2000,545.9873333,6.738666667,276.2581406
978.4265261,1254.684667,2100,840.9706667,4.344666667,276.2581406
1058.698526,1334.956667,2400,1061.94,3.103333333,276.2581406
1082.926193,1359.184334,2550,1187.978333,2.837333333,276.2581406
1085.454193,1361.712334,2600,1236.248333,2.039333333,276.2581406
1070.222859,1346.481,2550,1201.923,1.596,276.2581406
1079.009859,1355.268,2450,1093.047333,1.684666667,276.2581406
1332.377526,1608.635667,2500,888.7043333,2.66,276.2581406
1711.288193,1987.546333,2600,607.6656667,4.788,276.2581406
1986.877193,2263.135333,2550,277.8206667,9.044,276.2581406
2111.611859,2387.87,2420,15.01733333,17.11266667,276.2581406
2044.925193,2321.183333,2350,0,28.81666667,276.2581406
2086.501859,2362.76,2400,0,37.24,276.2581406
1979.674526,2255.932667,2300,0,44.06733333,276.2581406
1775.684526,2051.942667,2100,0,48.05733333,276.2581406
1574.620526,1850.878667,1900,0,49.12133333,276.2581406
1375.152526,1651.410667,1700,0,48.58933333,276.2581406
1275.507193,1551.765333,1600,0,48.23466667,276.2581406
1225.861859,1502.12,1550,0,47.88,276.2581406
1176.925859,1453.184,1500,0,46.816,276.2581406
1159.319859,1435.578,1480,0,44.422,276.2581406
1204.551193,1480.809333,1520,0,39.19066667,276.2581406
1389.414859,1665.673,1700,1.609,32.718,276.2581406
1427.831193,1704.089333,1950,224.1873333,21.72333333,276.2581406
1137.575193,1413.833333,2000,569.586,16.58066667,276.2581406
942.3798594,1218.638,2100,868.86,12.502,276.2581406
1042.829193,1319.087333,2400,1072.666667,8.246,276.2581406
1074.450859,1350.709,2550,1194.414333,4.876666667,276.2581406
1088.233193,1364.491333,2600,1232.494,3.014666667,276.2581406
1075.054193,1351.312333,2550,1196.559667,2.128,276.2581406
1085.441526,1361.699666,2450,1087.147667,1.152666667,276.2581406
1336.832526,1613.090667,2500,886.0226667,0.886666667,276.2581406
1704.116859,1980.375,2600,617.3196667,2.305333333,276.2581406
1983.544526,2259.802667,2550,284.2566667,5.940666667,276.2581406
2113.824193,2390.082333,2420,15.55366667,14.364,276.2581406
2045.457193,2321.715333,2350,0,28.28466667,276.2581406
2083.309859,2359.568,2400,0,40.432,276.2581406
1974.177193,2250.435333,2300,0,49.56466667,276.2581406
1766.019859,2042.278,2100,0,57.722,276.2581406
1561.320526,1837.578667,1900,0,62.42133333,276.2581406
1360.965859,1637.224,1700,0,62.776,276.2581406
1263.448526,1539.706667,1600,0,60.29333333,276.2581406
1217.527193,1493.785333,1550,0,56.21466667,276.2581406
1175.152526,1451.410667,1500,0,48.58933333,276.2581406
1163.753193,1440.011333,1480,0,39.98866667,276.2581406
1211.644526,1487.902667,1520,0,32.09733333,276.2581406
1396.419526,1672.677667,1700,1.609,25.71333333,276.2581406
1439.055193,1715.313333,1950,217.7513333,16.93533333,276.2581406
1152.655193,1428.913333,2000,557.7866667,13.3,276.2581406
959.0861927,1235.344333,2100,853.3063333,11.34933333,276.2581406
1058.927859,1335.186,2400,1055.504,9.31,276.2581406
1091.373526,1367.631666,2550,1174.033667,8.334666667,276.2581406
1096.139859,1372.398,2600,1219.622,7.98,276.2581406
1083.860526,1360.118666,2550,1182.078667,7.802666667,276.2581406
1099.531193,1375.789333,2450,1066.230667,7.98,276.2581406
1351.648859,1627.907,2500,862.9603333,9.132666667,276.2581406
1728.059526,2004.317667,2600,584.067,11.61533333,276.2581406
1992.554193,2268.812333,2550,266.5576667,14.63,276.2581406
2108.597193,2384.855333,2420,15.01733333,20.12733333,276.2581406
2043.240526,2319.498667,2350,0,30.50133333,276.2581406
2081.625193,2357.883333,2400,0,42.11666667,276.2581406
1971.960526,2248.218667,2300,0,51.78133333,276.2581406
1764.689859,2040.948,2100,0,59.052,276.2581406
1562.118526,1838.376667,1900,0,61.62333333,276.2581406
1364.246526,1640.504667,1700,0,59.49533333,276.2581406
1250.896526,1527.154667,1580,0,52.84533333,276.2581406
1179.142526,1455.400667,1500,0,44.59933333,276.2581406
1136.679193,1412.937333,1450,0,37.06266667,276.2581406
1112.265193,1388.523333,1420,0,31.47666667,276.2581406
1145.191193,1421.449333,1450,0,28.55066667,276.2581406
1294.646193,1570.904333,1600,1.609,27.48666667,276.2581406
1316.375859,1592.634,1800,183.426,23.94,276.2581406
1099.394193,1375.652333,1900,501.4716667,22.876,276.2581406
850.7191927,1126.977333,1950,803.4273333,19.59533333,276.2581406
781.2311927,1057.489333,2100,1027.614667,14.896,276.2581406
808.3761927,1084.634333,2250,1154.725667,10.64,276.2581406
874.5698594,1150.828,2350,1190.66,8.512,276.2581406
749.7818594,1026.04,2200,1164.916,9.044,276.2581406
756.0818594,1032.34,2100,1056.576667,11.08333333,276.2581406
1001.603526,1277.861667,2150,857.597,14.54133333,276.2581406
1320.700193,1596.958333,2200,584.067,18.97466667,276.2581406
1737.712193,2013.970333,2300,262.267,23.76266667,276.2581406
2080.364193,2356.622333,2400,13.40833333,29.96933333,276.2581406
2134.728526,2410.986667,2450,0,39.01333333,276.2581406
2078.078526,2354.336667,2400,0,45.66333333,276.2581406
1924.088526,2200.346667,2250,0,49.65333333,276.2581406
1723.379193,1999.637333,2050,0,50.36266667,276.2581406
1522.669859,1798.928,1850,0,51.072,276.2581406
1320.453193,1596.711333,1650,0,53.28866667,276.2581406
1188.059193,1464.317333,1520,0,55.68266667,276.2581406
1147.349859,1423.608,1480,0,56.392,276.2581406
1068.502526,1344.760667,1400,0,55.23933333,276.2581406
1050.630526,1326.888667,1380,0,53.11133333,276.2581406
1073.201859,1349.46,1400,0,50.54,276.2581406
1224.784859,1501.043,1550,1.609,47.348,276.2581406
1172.318859,1448.577,1700,215.0696667,36.35333333,276.2581406
888.0165261,1164.274667,1750,558.8593333,26.866,276.2581406
753.5088594,1029.767,1900,852.2336667,17.99933333,276.2581406
649.5701927,925.828333,2000,1061.403667,12.768,276.2581406
729.6845261,1005.942667,2200,1183.151333,10.906,276.2581406
901.8881927,1178.146334,2400,1210.504333,11.34933333,276.2581406
633.6378594,909.8960003,2100,1176.715333,13.38866667,276.2581406
541.4711927,817.7293333,1900,1065.158,17.11266667,276.2581406
621.7181927,897.9763333,1800,880.123,21.90066667,276.2581406
1044.750859,1321.009,1950,602.3023333,26.68866667,276.2581406
1415.268526,1691.526667,2000,274.6026667,33.87066667,276.2581406
1760.662859,2036.921,2100,15.55366667,47.52533333,276.2581406
1881.675193,2157.933333,2220,0,62.06666667,276.2581406
1805.025193,2081.283333,2150,0,68.71666667,276.2581406
1653.429193,1929.687333,2000,0,70.31266667,276.2581406
1501.655859,1777.914,1850,0,72.086,276.2581406
1248.552526,1524.810667,1600,0,75.18933333,276.2581406
1095.537859,1371.796,1450,0,78.204,276.2581406
1244.030526,1520.288667,1600,0,79.71133333,276.2581406
1195.271859,1471.53,1550,0,78.47,276.2581406
1151.212526,1427.470667,1500,0,72.52933333,276.2581406
1140.965859,1417.224,1480,0,62.776,276.2581406
1192.226526,1468.484667,1520,0,51.51533333,276.2581406
1382.232859,1658.491,1700,1.609,39.9,276.2581406
1438.144859,1714.403,1950,209.7063333,25.89066667,276.2581406
1163.859859,1440.118,2000,542.7693333,17.11266667,276.2581406
985.5395261,1261.797667,2100,827.5623333,10.64,276.2581406
1081.068859,1357.327,2400,1036.732333,5.940666667,276.2581406
1118.594526,1394.852667,2550,1152.044,3.103333333,276.2581406
1134.615193,1410.873333,2600,1187.442,1.684666667,276.2581406
1130.646859,1406.905,2550,1141.853667,1.241333333,276.2581406
1140.240526,1416.498667,2450,1031.905333,1.596,276.2581406
1364.912193,1641.170333,2500,856.5243333,2.305333333,276.2581406
1737.112193,2013.370333,2600,582.9943333,3.635333333,276.2581406
2002.768193,2279.026333,2550,264.4123333,6.561333333,276.2581406
2115.078526,2391.336667,2420,13.94466667,14.71866667,276.2581406
2045.368526,2321.626667,2350,0,28.37333333,276.2581406
2084.728526,2360.986667,2400,0,39.01333333,276.2581406
1975.418526,2251.676667,2300,0,48.32333333,276.2581406
1764.335193,2040.593333,2100,0,59.40666667,276.2581406
1555.202526,1831.460667,1900,0,68.53933333,276.2581406
1355.911859,1632.17,1700,0,67.83,276.2581406
1263.448526,1539.706667,1600,0,60.29333333,276.2581406
1220.453193,1496.711333,1550,0,53.28866667,276.2581406
1176.571193,1452.829333,1500,0,47.17066667,276.2581406
1163.753193,1440.011333,1480,0,39.98866667,276.2581406
1210.846526,1487.104667,1520,0,32.89533333,276.2581406
1394.557526,1670.815667,1700,1.609,27.57533333,276.2581406
1461.860193,1738.118333,1950,193.6163333,18.26533333,276.2581406
1198.779859,1475.038,2000,511.662,13.3,276.2581406
1009.497193,1285.755333,2100,803.4273333,10.81733333,276.2581406
1101.010526,1377.268667,2400,1015.815333,6.916,276.2581406
1125.482526,1401.740667,2550,1144.535333,3.724,276.2581406
1130.235859,1406.494,2600,1191.732667,1.773333333,276.2581406
1118.936193,1395.194333,2550,1153.653,1.152666667,276.2581406
1128.441193,1404.699333,2450,1043.704667,1.596,276.2581406
1379.938193,1656.196333,2500,840.4343333,3.369333333,276.2581406
1726.779193,2003.037333,2600,588.894,8.068666667,276.2581406
1991.055526,2267.313667,2550,265.485,17.20133333,276.2581406
2093.257859,2369.516,2420,15.01733333,35.46666667,276.2581406
2013.980526,2290.238667,2350,0,59.76133333,276.2581406
2045.803859,2322.062,2400,0,77.938,276.2581406
1932.681193,2208.939333,2300,0,91.06066667,276.2581406
1724.789859,2001.048,2100,0,98.952,276.2581406
1524.967193,1801.225333,1900,0,98.77466667,276.2581406
1332.947193,1609.205333,1700,0,90.79466667,276.2581406
1245.449193,1521.707333,1600,0,78.29266667,276.2581406
1207.773859,1484.032,1550,0,65.968,276.2581406
1166.640526,1442.898667,1500,0,57.10133333,276.2581406
1152.137859,1428.396,1480,0,51.604,276.2581406
1195.861859,1472.12,1520,0,47.88,276.2581406
1375.933193,1652.191333,1700,2.145333333,45.66333333,276.2581406
1423.413193,1699.671333,1950,211.3153333,39.01333333,276.2581406
1141.857526,1418.115667,2000,544.3783333,37.506,276.2581406
951.2858594,1227.544,2100,842.0433333,30.41266667,276.2581406
1059.204859,1335.463,2400,1043.168333,21.36866667,276.2581406
1084.102859,1360.361,2550,1174.033667,15.60533333,276.2581406
1100.575526,1376.833667,2600,1208.359,14.80733333,276.2581406
1082.967526,1359.225667,2550,1171.888333,18.886,276.2581406
1087.347193,1363.605333,2450,1059.794667,26.6,276.2581406
1346.962859,1623.221,2500,839.3616667,37.41733333,276.2581406
1718.544526,1994.802667,2600,554.5686667,50.62866667,276.2581406
1971.348193,2247.606333,2550,235.4503333,66.94333333,276.2581406
2039.095526,2315.353667,2420,13.40833333,91.238,276.2581406
1957.854526,2234.112667,2350,0,115.8873333,276.2581406
2001.559193,2277.817333,2400,0,122.1826667,276.2581406
1904.307859,2180.566,2300,0,119.434,276.2581406
1712.110526,1988.368667,2100,0,111.6313333,276.2581406
1519.292526,1795.550667,1900,0,104.4493333,276.2581406
1325.499193,1601.757333,1700,0,98.24266667,276.2581406
1231.528526,1507.786667,1600,0,92.21333333,276.2581406
1189.863193,1466.121333,1550,0,83.87866667,276.2581406
1151.035193,1427.293333,1500,0,72.70666667,276.2581406
1140.345193,1416.603333,1480,0,63.39666667,276.2581406
1186.551859,1462.81,1520,0,57.19,276.2581406
1369.549193,1645.807333,1700,2.145333333,52.04733333,276.2581406
1447.667193,1723.925333,1950,183.426,42.64866667,276.2581406
1199.829193,1476.087333,2000,480.5546667,43.358,276.2581406
1044.982193,1321.240333,2100,735.313,43.44666667,276.2581406
1177.713193,1453.971333,2400,905.3306667,40.698,276.2581406
1249.737193,1525.995333,2550,986.8533333,37.15133333,276.2581406
1267.788526,1544.046667,2600,1023.324,32.62933333,276.2581406
1284.804193,1561.062333,2550,959.5003333,29.43733333,276.2581406
1340.788526,1617.046667,2450,803.4273333,29.526,276.2581406
1600.732859,1876.991,2500,586.2123333,36.79666667,276.2581406
1905.631859,2181.89,2600,367.9246667,50.18533333,276.2581406
2055.459526,2331.717667,2550,151.7823333,66.5,276.2581406
2050.585526,2326.843667,2420,6.972333333,86.184,276.2581406
1966.809859,2243.068,2350,0,106.932,276.2581406
2007.145193,2283.403333,2400,0,116.5966667,276.2581406
1901.736526,2177.994667,2300,0,122.0053333,276.2581406
1699.608526,1975.866667,2100,0,124.1333333,276.2581406
1501.825193,1778.083333,1900,0,121.9166667,276.2581406
1308.918526,1585.176667,1700,0,114.8233333,276.2581406
1219.203859,1495.462,1600,0,104.538,276.2581406
1181.794526,1458.052667,1550,0,91.94733333,276.2581406
1148.907193,1425.165333,1500,0,74.83466667,276.2581406
1146.197193,1422.455333,1480,0,57.54466667,276.2581406
1199.763193,1476.021333,1520,0,43.97866667,276.2581406
1388.802859,1665.061,1700,0.536333333,34.40266667,276.2581406
1496.951193,1773.209333,1950,152.3186667,24.472,276.2581406
1266.254193,1542.512333,2000,434.9663333,22.52133333,276.2581406
1084.547193,1360.805333,2100,721.9046667,17.29,276.2581406
1184.628859,1460.887,2400,927.3203333,11.79266667,276.2581406
1206.689526,1482.947666,2550,1058.185667,8.866666667,276.2581406
1205.556193,1481.814333,2600,1109.673667,8.512,276.2581406
1187.567526,1463.825667,2550,1076.421,9.753333333,276.2581406
1210.316526,1486.574667,2450,951.4553333,11.97,276.2581406
1478.638859,1754.897,2500,728.877,16.226,276.2581406
1846.232526,2122.490667,2600,454.8106667,22.69866667,276.2581406
2054.286859,2330.545,2550,187.1803333,32.27466667,276.2581406
2084.257193,2360.515333,2420,9.654,49.83066667,276.2581406
2001.123859,2277.382,2350,0,72.618,276.2581406
2036.316526,2312.574667,2400,0,87.42533333,276.2581406
1925.765193,2202.023333,2300,0,97.97666667,276.2581406
1721.863859,1998.122,2100,0,101.878,276.2581406
1525.765193,1802.023333,1900,0,97.97666667,276.2581406
1334.099859,1610.358,1700,0,89.642,276.2581406
1224.828526,1501.086667,1580,0,78.91333333,276.2581406
1155.557193,1431.815333,1500,0,68.18466667,276.2581406
1117.970526,1394.228667,1450,0,55.77133333,276.2581406
1099.231193,1375.489333,1420,0,44.51066667,276.2581406
1137.211193,1413.469333,1450,0,36.53066667,276.2581406
1292.083526,1568.341667,1600,0.536333333,31.122,276.2581406
1385.828859,1662.087,1800,114.239,23.674,276.2581406
1274.491859,1550.75,1900,328.236,21.014,276.2581406
1117.875859,1394.134,1950,539.5513333,16.31466667,276.2581406
1081.990859,1358.249,2100,731.0223333,10.72866667,276.2581406
1104.849526,1381.107667,2250,861.8876667,7.004666667,276.2581406
1179.717526,1455.975667,2350,888.7043333,5.32,276.2581406
1085.318859,1361.577,2200,832.9256667,5.497333333,276.2581406
1102.345526,1378.603667,2100,713.8596667,7.536666667,276.2581406
1290.040526,1566.298667,2150,571.7313333,11.97,276.2581406
1535.964526,1812.222667,2200,366.852,20.92533333,276.2581406
1831.497193,2107.755333,2300,155.5366667,36.708,276.2581406
2056.551859,2332.81,2400,8.581333333,58.60866667,276.2581406
2093.498526,2369.756667,2450,0,80.24333333,276.2581406
2029.843859,2306.102,2400,0,93.898,276.2581406
1872.573193,2148.831333,2250,0,101.1686667,276.2581406
1672.573193,1948.831333,2050,0,101.1686667,276.2581406
1477.272526,1753.530667,1850,0,96.46933333,276.2581406
1286.405193,1562.663333,1650,0,87.33666667,276.2581406
1167.399859,1443.658,1520,0,76.342,276.2581406
1137.064526,1413.322667,1480,0,66.67733333,276.2581406
1066.995193,1343.253333,1400,0,56.74666667,276.2581406
1056.127859,1332.386,1380,0,47.614,276.2581406
1082.157193,1358.415333,1400,0,41.58466667,276.2581406
1235.876859,1512.135,1550,0.536333333,37.32866667,276.2581406
1276.133859,1552.392,1700,117.9933333,29.61466667,276.2581406
1105.674859,1381.933,1750,341.6443333,26.42266667,276.2581406
1044.244859,1320.503,1900,556.1776667,23.31933333,276.2581406
974.1665261,1250.424667,2000,733.704,15.87133333,276.2581406
1073.904526,1350.162667,2200,840.9706667,8.866666667,276.2581406
1233.108526,1509.366667,2400,886.0226667,4.610666667,276.2581406
943.1085261,1219.366667,2100,877.4413333,3.192,276.2581406
818.3811927,1094.639333,1900,801.282,4.078666667,276.2581406
879.7505261,1156.008667,1800,637.164,6.827333333,276.2581406
1228.503193,1504.761333,1950,433.3573333,11.88133333,276.2581406
1520.099859,1796.358,2000,183.426,20.216,276.2581406
1781.813193,2058.071333,2100,9.654,32.27466667,276.2581406
1896.748526,2173.006667,2220,0,46.99333333,276.2581406
1814.601193,2090.859333,2150,0,59.14066667,276.2581406
1654.138526,1930.396667,2000,0,69.60333333,276.2581406
1496.513193,1772.771333,1850,0,77.22866667,276.2581406
1244.828526,1521.086667,1600,0,78.91333333,276.2581406
1096.513193,1372.771333,1450,0,77.22866667,276.2581406
1249.261859,1525.52,1600,0,74.48,276.2581406
1203.163193,1479.421333,1550,0,70.57866667,276.2581406
1159.369859,1435.628,1500,0,64.372,276.2581406
1146.463193,1422.721333,1480,0,57.27866667,276.2581406
1191.871859,1468.13,1520,0,51.87,276.2581406
1375.325526,1651.583667,1700,0.536333333,47.88,276.2581406
1511.823859,1788.082,1950,122.284,39.634,276.2581406
1335.584193,1611.842333,2000,348.0803333,40.07733333,276.2581406
1195.799859,1472.058,2100,593.1846667,34.75733333,276.2581406
1341.093526,1617.351667,2400,755.6936667,26.95466667,276.2581406
1394.306859,1670.565,2550,860.815,18.62,276.2581406
1417.438193,1693.696333,2600,894.0676667,12.236,276.2581406
1400.483193,1676.741333,2550,864.5693333,8.689333333,276.2581406
1405.600193,1681.858333,2450,759.9843333,8.157333333,276.2581406
1635.377859,1911.636,2500,578.1673333,10.19666667,276.2581406
1939.400859,2215.659,2600,369.5336667,14.80733333,276.2581406
2097.643193,2373.901333,2550,154.464,21.63466667,276.2581406
2102.269526,2378.527667,2420,8.045,33.42733333,276.2581406
2025.861859,2302.12,2350,0,47.88,276.2581406
2067.438526,2343.696667,2400,0,56.30333333,276.2581406
1960.256526,2236.514667,2300,0,63.48533333,276.2581406
1755.823193,2032.081333,2100,0,67.91866667,276.2581406
1558.926526,1835.184667,1900,0,64.81533333,276.2581406
1367.261193,1643.519333,1700,0,56.48066667,276.2581406
1302.332117,1552.740667,1600,0,47.25933333,250.4085499
1260.046117,1510.454667,1550,0,39.54533333,250.4085499
1216.34145,1466.75,1500,0,33.25,250.4085499
1202.104783,1452.513333,1480,0,27.48666667,250.4085499
1245.740117,1496.148667,1520,0,23.85133333,250.4085499
1426.618117,1677.026667,1700,1.072666667,21.90066667,250.4085499
1547.859117,1798.267667,1950,134.6196667,17.11266667,250.4085499
1357.116783,1607.525333,2000,377.5786667,14.896,250.4085499
1238.165117,1488.573667,2100,601.2296667,10.19666667,250.4085499
1343.618783,1594.027333,2400,800.2093333,5.763333333,250.4085499
1383.01945,1633.428,2550,913.912,2.66,250.4085499
1372.134783,1622.543333,2600,976.1266667,1.33,250.4085499
1338.668117,1589.076667,2550,960.0366667,0.886666667,250.4085499
1336.546783,1586.955333,2450,862.424,0.620666667,250.4085499
1580.610783,1831.019333,2500,668.2713333,0.709333333,250.4085499
1905.963783,2156.372333,2600,442.475,1.152666667,250.4085499
2103.13345,2353.542,2550,194.1526667,2.305333333,250.4085499
2152.64945,2403.058,2420,11.79933333,5.142666667,250.4085499
2088.15345,2338.562,2350,0,11.438,250.4085499
2129.996117,2380.404667,2400,0,19.59533333,250.4085499
2024.144117,2274.552667,2300,0,25.44733333,250.4085499
1817.494117,2067.902667,2100,0,32.09733333,250.4085499
1609.868783,1860.277333,1900,0,39.72266667,250.4085499
1404.726117,1655.134667,1700,0,44.86533333,250.4085499
1305.43545,1555.844,1600,0,44.156,250.4085499
1260.22345,1510.632,1550,0,39.368,250.4085499
1217.40545,1467.814,1500,0,32.186,250.4085499
1203.700783,1454.109333,1480,0,25.89066667,250.4085499
1247.24745,1497.656,1520,0,22.344,250.4085499
1429.100783,1679.509333,1700,1.072666667,19.418,250.4085499
1570.088783,1820.497333,1950,115.848,13.65466667,250.4085499
1402.023783,1652.432333,2000,339.499,8.068666667,250.4085499
1270.998117,1521.406667,2100,576.022,2.571333333,250.4085499
1383.623117,1634.031667,2400,765.3476667,0.620666667,250.4085499
1405.169117,1655.577667,2550,894.0676667,0.354666667,250.4085499
1412.62145,1663.03,2600,936.438,0.532,250.4085499
1392.837783,1643.246333,2550,905.867,0.886666667,250.4085499
1370.25145,1620.66,2450,828.0986667,1.241333333,250.4085499
1585.801117,1836.209667,2500,662.3716667,1.418666667,250.4085499
1897.386783,2147.795333,2600,450.52,1.684666667,250.4085499
2097.233783,2347.642333,2550,200.0523333,2.305333333,250.4085499
2152.826783,2403.235333,2420,11.79933333,4.965333333,250.4085499
2087.798783,2338.207333,2350,0,11.79266667,250.4085499
2129.10945,2379.518,2400,0,20.482,250.4085499
2022.45945,2272.868,2300,0,27.132,250.4085499
1817.848783,2068.257333,2100,0,31.74266667,250.4085499
1614.036117,1864.444667,1900,0,35.55533333,250.4085499
1411.730783,1662.139333,1700,0,37.86066667,250.4085499
1310.48945,1560.898,1600,0,39.102,250.4085499
1260.312117,1510.720667,1550,0,39.27933333,250.4085499
1211.642117,1462.050667,1500,0,37.94933333,250.4085499
1192.61745,1443.026,1480,0,36.974,250.4085499
1233.68145,1484.09,1520,0,35.91,250.4085499
1414.116117,1664.524667,1700,1.072666667,34.40266667,250.4085499
1529.169783,1779.578333,1950,143.201,27.22066667,250.4085499
1334.21245,1584.621,2000,392.0596667,23.31933333,250.4085499
1215.784117,1466.192667,2100,616.7833333,17.024,250.4085499
1344.473117,1594.881667,2400,793.237,11.88133333,250.4085499
1406.944783,1657.353333,2550,882.8046667,9.842,250.4085499
1441.293783,1691.702333,2600,899.431,8.866666667,250.4085499
1452.613117,1703.021667,2550,838.289,8.689333333,250.4085499
1445.75345,1696.162,2450,745.5033333,8.334666667,250.4085499
1663.359783,1913.768333,2500,577.631,8.600666667,250.4085499
1969.41345,2219.822,2600,370.07,10.108,250.4085499
2123.148783,2373.557333,2550,164.118,12.32466667,250.4085499
2142.651783,2393.060333,2420,9.117666667,17.822,250.4085499
